player,credit_card,buy_id,buy_name,buy_cost,buy_stock,date,discount,arenapack_id,chest_name,chest_rarity,chest_unlock_time,chest_num_cards,bundle_gold,bundle_gems,emote_name,emote_path
#9PYJVPPLV,0626802893015217,147,Java Aerva,81.16,4,2020-07-13,90.16,,,,,,,,Emote8,sfx/emotes/emotes_goblin_02_01_dl.ogg
#2GP88YU0,0626203035367329,1,Nuttall's Ticktrefoil,74.47,4,2021-04-24,63.27,,,,,,3129,574,,
#90JYC28PR,0626751912274083,47,Goat Willow,285.39,25,2019-12-15,53.03,,,,,,46593,63,,
#P2CYJ0VU,0626572493359642,175,Mago,154.81,20,2020-04-30,87.64,,,,,,,,Emote49,sfx/emotes/emotes_wizard_01_02_dl.ogg
#2PUR2R89L,0626318561893991,65,Alkali Phacelia,493.57,2,2020-08-09,43.25,83,,,,,,,,
#22PL82RRU,0626445521294539,166,Coot Bay Dancing-lady Orchid,411.79,25,2019-07-10,55.21,,Clan Chest,Champion,173,156,,,,
#YL098VV8P,0626374129103407,13,Vestergrenopsis Lichen,156.98,5,2021-05-16,93.7,,,,,,,,Emote83,sfx/emotes/emotes_hog_02_03_dl.ogg
#20P8LJPU9,0626893962397974,155,Centranthus,430.05,30,2019-02-25,85.81,7,,,,,,,,
#9RJQ0YG9R,0626378480967698,179,Upright Prairie Coneflower,154.4,13,2019-11-24,97.35,,,,,,96223,155,,
#89UL2CLG,0626982411072146,193,Tube Lichen,50.92,9,2021-11-06,35.98,17,,,,,,,,
#8L000LJ9Y,0626116825859794,117,Thymeleaf Sandwort,323.81,10,2021-04-19,92.79,82,,,,,,,,
#UCC2PLP8,0626919993582597,118,Yerba Mansa,156.46,14,2020-03-03,0.68,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#20JV0JLGQ,0626464071735080,112,Peruvian Watergrass,385.34,19,2019-09-04,52.97,,,,,,,,Emote114,sfx/emotes/emotes_fishSlap_FightingFish_dl.ogg
#PJ08LLCYV,0626216625354986,61,Mediterranean Medick,127.61,20,2021-07-06,61.06,,,,,,66160,535,,
#892P2JPGY,0626830698345984,53,Weeping Fern,168.49,26,2019-06-08,69.95,,,,,,36239,421,,
#9C2YV2RQ,0626508727346690,56,Creeping Nailwort,107.54,14,2021-11-01,54.37,,Epic Lightning Chest,Epic,123,164,,,,
#29VLJP0UC,0626070574942329,46,Noble Fir,481.41,23,2021-11-13,69.48,,,,,,,,Emote194,sfx/emotes/emotes_icewizard_01_02_dl.ogg
#2GVLPR28L,0626241373811433,194,Rinodina Lichen,358.78,2,2021-07-17,19.4,61,,,,,,,,
#8QCLQQCVL,0626137038138123,180,Leonard's Beardtongue,113.94,18,2020-09-16,4.79,,Epic Chest,Epic,111,17,,,,
#989L99QLC,0626888208546111,145,Spiderwort,261.62,27,2021-04-30,77.24,,,,,,,,Emote185,sfx/emotes/emotes_megaKnight_01_01_dl.ogg
#2Y2PPQ0JV,0626825638879167,162,Arizona Blue-eyed Grass,472.15,7,2021-02-18,40.93,,Epic Lightning Chest,Epic,123,164,,,,
#YCLCY0R,0626488131688286,83,New Mexico Spiny Milkvetch,459.63,8,2021-02-01,30.47,,,,,,65701,10,,
#2Q8RJGPVV,0626780343498516,189,Bigelow's Rubberweed,431.21,24,2019-06-16,26.86,,Magical Chest,Common,223,121,,,,
#8P9JYRLL,0626030302320032,92,Inyo Buckwheat,22.4,15,2018-12-03,8.84,,,,,,,,EmoteChronos18,
#20RGU0LG0,0626373008191459,125,Common Goldenstar,60.36,19,2020-09-11,49.25,,,,,,45300,116,,
#GPQ2UG2Q,0626423730414776,124,Fineflower Gilia,72.82,10,2021-02-18,25.16,83,,,,,,,,
#8PGU0R8JR,0626588313408914,146,Spiked Saxifrage,321.28,22,2021-04-10,19.76,,,,,,,,Emote103,sfx/emotes/gobccage_emo_arm_01_dl.ogg
#2PVJQC8Y,0626562144568121,1,Nuttall's Ticktrefoil,74.47,4,2019-09-26,59.04,,,,,,3129,574,,
#GGCQ8GQR,0626671550304283,17,Greater Showy Stickseed,423.52,16,2019-04-23,60.07,90,,,,,,,,
#2GQVLYV0U,0626644559606263,58,San Nicolas Island Buckwheat,356.52,1,2019-12-31,83.12,,,,,,,,Emote34,sfx/emotes/hr_emote_03_dl.ogg
#JVJGJLVC,0626163562487322,75,Glacier Buttercup,230.33,16,2019-03-04,2.83,22,,,,,,,,
#22R2JCR2C,0626436819011321,132,Nellie Cory Cactus,388.9,17,2021-11-03,18.04,,,,,,,,Emote200,sfx/emotes/emotes_battlehealer_cakethrow_dl.ogg
#J9URJR90,0626974953518669,53,Weeping Fern,168.49,26,2019-01-09,74.47,,,,,,36239,421,,
#PG88RGQY8,0626032006127119,27,Big Deervetch,232.43,30,2019-11-14,54.99,,,,,,24688,437,,
#UY99QLQU,0626780793149197,50,Miquel's Mazus,366.65,9,2021-07-31,69.94,,,,,,,,Emote90,sfx/emotes/emotes_bday_03_02_dl.ogg
#GY2VG2U0,0626624260383063,195,Flyr's Brickellbush,249.56,19,2020-03-04,12.14,6,,,,,,,,
#2VURRCG90,0626583662757136,167,Cutleaf Checkerbloom,212.57,6,2021-08-13,59.38,,,,,,,,Emote136,sfx/emotes/emotes_halloween_01_04_dl.ogg
#J9V28UL9,0626199228632620,93,San Angelo Yucca,164.51,17,2020-10-18,75.68,64,,,,,,,,
#202U2J08Q,0626362506723707,119,Early Paspalum,25.0,13,2019-11-19,0.64,,Golden Chest,Epic,51,254,,,,
#2929RVQQY,0626885066513613,1,Nuttall's Ticktrefoil,74.47,4,2021-04-23,85.37,,,,,,3129,574,,
#U9PU9LQV,0626596771548253,155,Centranthus,430.05,30,2020-03-22,95.8,7,,,,,,,,
#CGJ8JRCR,0626500961198804,8,Honeysweet,164.6,13,2018-12-14,86.06,,,,,,12564,248,,
#2V20QJVR,0626321334859125,155,Centranthus,430.05,30,2021-06-14,83.38,7,,,,,,,,
#2PV0VYGLV,0626058291318972,117,Thymeleaf Sandwort,323.81,10,2020-12-06,45.97,82,,,,,,,,
#2P2LVRG99,0626931333078319,36,Microlychnus Lichen,301.83,10,2019-01-11,78.4,60,,,,,,,,
#8ULGU0QG9,0626136472396015,145,Spiderwort,261.62,27,2021-08-19,63.13,,,,,,,,Emote185,sfx/emotes/emotes_megaKnight_01_01_dl.ogg
#2JGRPU928,0626656064893301,197,Asterothyrium Lichen,305.31,3,2020-02-04,98.65,,,,,,,,Emote138,sfx/emotes/emotes_goblin_feast_01_emote1_dl.ogg
#YP2YJJJ2,0626322774963559,41,John Charles,383.44,13,2021-04-10,84.28,,Epic Lightning Chest,Epic,123,164,,,,
#8UYL0GGU0,0626825987818253,109,Drummond's Mountain-avens,407.45,21,2021-02-08,73.27,50,,,,,,,,
#2PR28G2,0626184884759735,68,Quakinggrass,344.85,27,2020-04-07,11.05,5,,,,,,,,
#V0QCQUCL,0626997669324072,100,Nimblewill,417.17,28,2020-12-25,19.58,,,,,,85813,458,,
#PJ8RJPRPR,0626557807985075,2,Chinese Banyan,288.01,26,2021-02-06,33.63,,,,,,,,Emote206,sfx/emotes/emotes_mortar_01_01_dl.ogg
#89PL0YV,0626286665472444,59,Fineleaf Fournerved Daisy,117.42,19,2020-06-19,17.13,,Common Lightning Chest,Common,183,249,,,,
#8QRQ0JLRY,0626486676639045,1,Nuttall's Ticktrefoil,74.47,4,2021-08-16,71.35,,,,,,3129,574,,
#YU9C2UGL,0626500474742924,145,Spiderwort,261.62,27,2019-06-22,34.3,,,,,,,,Emote185,sfx/emotes/emotes_megaKnight_01_01_dl.ogg
#LUGVG9PC,0626928680707094,27,Big Deervetch,232.43,30,2020-09-07,65.92,,,,,,24688,437,,
#PUU200YL8,0626897497045503,73,Sweetroot,76.24,27,2019-01-06,88.7,,,,,,12000,365,,
#YQV28LYL,0626624073311038,46,Noble Fir,481.41,23,2019-03-14,3.51,,,,,,,,Emote194,sfx/emotes/emotes_icewizard_01_02_dl.ogg
#PLVU202JY,0626736003943282,118,Yerba Mansa,156.46,14,2020-02-03,37.75,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#GQ20CGP,0626822331592452,86,Lesser Creeping Rush,467.0,21,2021-10-03,75.93,68,,,,,,,,
#J2PVLP8J,0626958223909634,22,Racodium Lichen,305.31,18,2021-01-06,25.27,,,,,,,,Emote104,sfx/emotes/prince_emo_01_dl.ogg
#P9R8CPCUG,0626745182470322,104,Perplexed Chiodecton Lichen,14.37,12,2018-12-25,18.21,38,,,,,,,,
#9JPQJPU9J,0626446587478826,18,Narrowleaf Silverbush,410.3,9,2021-03-19,36.07,,,,,,,,Emote78,sfx/emotes/emotes_xmas_01_02_dl.ogg
#PU9Y888V,0626886861186837,11,Curlyhead Goldenweed,454.72,10,2020-03-13,16.33,,Season Chest,Champion,98,226,,,,
#R9QYRY2,0626827447687682,128,Prairie Lily,4.43,1,2019-11-07,14.3,,Epic Chest,Epic,111,17,,,,
#VCVCG2YR,0626666014849113,155,Centranthus,430.05,30,2019-01-18,2.31,7,,,,,,,,
#UPRJQQ89,0626915670711152,172,Oregon Whitetop Aster,215.23,1,2020-05-27,72.42,,,,,,,,Emote186,sfx/emotes/emotes_megaKnight_01_02_dl.ogg
#829QLUVVR,0626321055842458,126,Arctic Cottongrass,174.46,29,2019-10-12,95.76,,Silver Chest,Rare,219,182,,,,
#8P0URCRV,0626906212744231,76,Ladder Spleenwort,15.53,2,2021-01-29,25.04,,,,,,,,Emote114,sfx/emotes/emotes_fishSlap_FightingFish_dl.ogg
#L92P8VU9V,0626772846909347,89,Starved Fleabane,35.92,26,2019-01-26,67.28,35,,,,,,,,
#9JCVUYP,0626734203027857,130,Woolly Huckleberry,399.19,9,2018-11-26,93.43,,,,,,21497,77,,
#9VY20LY8,0626543067189350,51,Northern Marsh Yellowcress,355.77,26,2020-06-23,70.49,,,,,,,,Emote125,sfx/emotes/emotes_miner_01_02_dl.ogg
#PV209YR,0626828510196254,100,Nimblewill,417.17,28,2021-02-20,40.53,,,,,,85813,458,,
#QQCCYJLY,0626387430925953,158,Denseflower Willowherb,90.66,14,2020-07-06,3.45,,,,,,35707,152,,
#228J88L89,0626226617558775,3,Sweet Autumn Virginsbower,110.99,19,2020-06-05,63.23,,,,,,,,Emote42,sfx/emotes/emotes_barbarian_01_03_dl.ogg
#PV8LRVCJU,0626571000592281,46,Noble Fir,481.41,23,2019-09-14,63.61,,,,,,,,Emote194,sfx/emotes/emotes_icewizard_01_02_dl.ogg
#R8GRU8YP2,0626741652852123,196,Scarlet Hawthorn,493.05,18,2019-01-31,71.68,,Rare Lightning Chest,Common,94,138,,,,
#PG88RGQY8,0626032006127119,164,Moringa,440.2,19,2021-05-08,93.34,,,,,,78634,61,,
#8C8QJR9JG,0626367029488480,186,Whitebark Raspberry,10.82,20,2019-09-25,49.23,,,,,,56924,591,,
#YLQQGJ2Q,0626434104592576,138,Frosted Indian Paintbrush,54.9,13,2021-03-09,14.02,,,,,,,,Emote110,sfx/emotes/sfx_3_sneeze_dl.ogg
#8YULR0QR,0626336609366010,70,Tufted Evening Primrose,14.71,30,2020-01-17,7.37,,Magical Chest,Common,223,121,,,,
#2VP8Q2PU9,0626658808359003,129,Jelly Lichen,424.0,28,2020-12-07,78.41,,,,,,,,EmoteChronos17,
#VVQ9GU,0626543559101053,143,Bristle Berry,293.3,13,2019-02-11,72.79,,,,,,7498,413,,
#VPUQYUY,0626400106479690,145,Spiderwort,261.62,27,2021-04-16,42.48,,,,,,,,Emote185,sfx/emotes/emotes_megaKnight_01_01_dl.ogg
#PJC0QVC9U,0626299794688194,5,Soldier's Orchid,304.57,5,2020-06-29,43.17,45,,,,,,,,
#2YV280Q0,0626275995114966,11,Curlyhead Goldenweed,454.72,10,2019-03-14,74.86,,Season Chest,Champion,98,226,,,,
#R8UYJ2YP,0626098612751147,96,Dimple Lichen,304.11,26,2019-06-11,86.62,,,,,,,,Emote162,sfx/emotes/emotes_feb2020_01_sfx2_dl.ogg
#8UYL0GGU0,0626825987818253,70,Tufted Evening Primrose,14.71,30,2020-08-29,40.59,,Magical Chest,Common,223,121,,,,
#80V8U9U0J,0626633881120911,45,Greater Yellowthroat Gilia,58.32,27,2019-06-13,82.92,24,,,,,,,,
#R8GRU8YP2,0626741652852123,56,Creeping Nailwort,107.54,14,2021-02-01,19.13,,Epic Lightning Chest,Epic,123,164,,,,
#JUUQ99U0,0626673050589637,98,Eltroplectris,183.26,19,2021-07-14,44.31,,Clan Chest,Champion,173,156,,,,
#2PUR2R89L,0626318561893991,36,Microlychnus Lichen,301.83,10,2019-12-22,24.25,60,,,,,,,,
#2R98U2C9C,0626086375689745,131,Western Buttercup,9.9,28,2021-01-02,13.38,,Gold Crate,Champion,4,182,,,,
#2929RVQQY,0626885066513613,191,American Tarwort,286.81,22,2021-06-24,65.65,,King's Chest,Champion,163,238,,,,
#LVC20V9L,0626385310319321,139,Kaffir-lily,452.46,10,2020-12-14,67.9,54,,,,,,,,
#80U90RGV,0626864615000174,168,Gaspé Willow,472.27,16,2019-09-10,47.3,,Silver Chest,Rare,219,182,,,,
#QQLVULY,0626516647803294,70,Tufted Evening Primrose,14.71,30,2020-02-13,44.96,,Magical Chest,Common,223,121,,,,
#9P2JPCY9U,0626800813901680,14,Virginia Lecidea Lichen,397.62,4,2021-08-16,16.42,,,,,,79784,483,,
#VCVCG2YR,0626666014849113,39,Swamp Gentian,375.37,12,2019-04-13,59.84,51,,,,,,,,
#YGYJ220L,0626061635928811,10,Richardson's Masonhalea Lichen,494.39,17,2021-03-10,31.66,,,,,,,,EmoteChronos10,sfx/emotes/emotes_goldenknight_gorgeous_dl.ogg
#2PV0VYGLV,0626058291318972,100,Nimblewill,417.17,28,2020-04-15,34.97,,,,,,85813,458,,
#J9V28UL9,0626199228632620,102,Marsh-elder,357.64,28,2018-11-19,47.19,,,,,,,,Emote185,sfx/emotes/emotes_megaKnight_01_01_dl.ogg
#VR29JCCG,0626177653409326,86,Lesser Creeping Rush,467.0,21,2020-04-07,99.03,68,,,,,,,,
#2ULYLVQ,0626747179292446,14,Virginia Lecidea Lichen,397.62,4,2019-09-09,33.37,,,,,,79784,483,,
#8UPY92GVY,0626189222723277,75,Glacier Buttercup,230.33,16,2019-10-18,89.34,22,,,,,,,,
#9CUUU99,0626318014277040,63,Nevada Rockdaisy,287.05,11,2020-01-21,74.61,,Legendary Chest,Legendary,149,226,,,,
#PPRPJCYV,0626298650480126,151,Cork Oak,213.77,14,2021-01-29,69.62,,,,,,,,Emote77,sfx/emotes/emotes_xmas_01_01_dl.ogg
#2JCGGRPC,0626119488208085,38,Watermeal,397.85,13,2019-06-05,73.1,,Overflowing Gold Crate,Champion,182,99,,,,
#8P2CR00L,0626174754229174,146,Spiked Saxifrage,321.28,22,2019-05-01,17.04,,,,,,,,Emote103,sfx/emotes/gobccage_emo_arm_01_dl.ogg
#2YVJVGP02,0626219565565710,106,Maiden Fern,150.01,22,2021-10-15,99.4,,,,,,,,Emote168,sfx/emotes/emotes_s12_pony_dl.ogg
#UR8L82JQ,0626813766752976,21,Elko Cryptantha,455.46,27,2021-11-09,24.47,,Epic Lightning Chest,Epic,123,164,,,,
#P29Q09C9V,0626764716710194,43,'awiwi,363.56,18,2021-07-18,93.72,,,,,,91872,594,,
#8P9JYRLL,0626030302320032,67,Tarweed,43.41,15,2020-10-25,52.4,,,,,,7326,31,,
#VPC9RRQ,0626589747905350,19,Ground Nama,176.15,15,2020-12-05,51.09,,,,,,,,Emote57,sfx/emotes/emotes_crl_01_02_dl.ogg
#2VU9YGCGV,0626521605099638,120,Opposite-leaved Tarweed,424.68,21,2021-05-01,52.16,79,,,,,,,,
#LURU9JU,0626120121384689,14,Virginia Lecidea Lichen,397.62,4,2021-07-22,59.14,,,,,,79784,483,,
#CRGUQ2P,0626220368420921,131,Western Buttercup,9.9,28,2021-02-01,5.13,,Gold Crate,Champion,4,182,,,,
#LY2V9GQV9,0626882810713979,39,Swamp Gentian,375.37,12,2019-06-17,80.03,51,,,,,,,,
#8L2GRYJ0P,0626972632116095,199,Fremont Cottonwood,412.68,4,2020-11-26,17.74,,Rare Lightning Chest,Common,94,138,,,,
#PCC2V0CV2,0626173871295514,109,Drummond's Mountain-avens,407.45,21,2020-09-19,16.67,50,,,,,,,,
#9QULGU02,0626907535320741,39,Swamp Gentian,375.37,12,2020-10-31,60.05,51,,,,,,,,
#9JPQJPU9J,0626446587478826,156,Nova Scotia Dewberry,217.1,27,2021-06-25,81.18,,Lightning Chest,Common,190,40,,,,
#8RVQVVV2,0626883092497794,101,White Goldenrod,446.84,13,2019-09-14,24.31,,,,,,4956,317,,
#2RQ89029J,0626519105646742,48,Rockloving Erigeron,489.13,5,2021-06-14,30.63,,,,,,,,Emote20,sfx/emotes/emotes_princess_01_01_dl.ogg
#2CRGVCU0,0626184389245347,164,Moringa,440.2,19,2021-03-19,66.69,,,,,,78634,61,,
#229P2QYL0,0626409420857671,23,Common Hawkweed,351.65,28,2021-02-12,82.67,,Fortune Chest,Common,226,171,,,,
#L2UR0Y0J,0626698745617386,26,Bacury,319.36,6,2021-10-08,38.05,49,,,,,,,,
#8RRJCVQR,0626513880411612,21,Elko Cryptantha,455.46,27,2019-09-05,43.99,,Epic Lightning Chest,Epic,123,164,,,,
#LVRUV8YV,0626612041925187,40,Lesser Bladderwort,32.54,2,2020-01-04,36.89,45,,,,,,,,
#Q9PGVUY8,0626821838688680,147,Java Aerva,81.16,4,2021-01-29,62.89,,,,,,,,Emote8,sfx/emotes/emotes_goblin_02_01_dl.ogg
#8CJ2880VR,0626030390471895,91,Gyalideopsis Lichen,297.51,29,2019-10-23,54.18,,,,,,50416,42,,
#8YULR0QR,0626336609366010,149,Husk Tomato,462.24,18,2021-01-25,58.95,,Common Lightning Chest,Common,183,249,,,,
#PP80GVGUP,0626218365096611,35,Stiff Goldenrod,112.94,29,2020-06-01,51.7,,,,,,,,Emote190,sfx/emotes/emotes_logmas2020_02_02_dl.ogg
#U99C2JVG,0626976161481093,51,Northern Marsh Yellowcress,355.77,26,2019-02-16,14.05,,,,,,,,Emote125,sfx/emotes/emotes_miner_01_02_dl.ogg
#828L9RJG,0626772683358160,176,Hybrid Oak,424.03,4,2019-03-15,24.91,6,,,,,,,,
#VR29JCCG,0626177653409326,45,Greater Yellowthroat Gilia,58.32,27,2019-02-14,45.09,24,,,,,,,,
#9JJ0G922G,0626018182621942,66,Quince,276.19,12,2019-09-01,25.65,,,,,,,,Emote37,sfx/emotes/emotes_hog_01_02_dl.ogg
#9CUUU99,0626318014277040,43,'awiwi,363.56,18,2020-03-31,64.94,,,,,,91872,594,,
#2VUJQQVGR,0626506293494076,97,Areca Palm,131.47,16,2019-07-07,39.17,,,,,,24737,312,,
#28GG9QJPY,0626208930771053,26,Bacury,319.36,6,2019-07-21,36.33,49,,,,,,,,
#80J0P829U,0626547264429824,18,Narrowleaf Silverbush,410.3,9,2020-11-28,93.64,,,,,,,,Emote78,sfx/emotes/emotes_xmas_01_02_dl.ogg
#2YJV8QPRL,0626939835715171,178,Slender Passionflower,67.4,21,2021-04-04,42.66,,,,,,,,Emote47,sfx/emotes/emotes_skeleton_01_04_dl.ogg
#2PJP8LJC,0626632255389250,169,Tobosagrass,262.12,25,2020-11-23,43.23,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#2L88CU2V,0626531875430124,84,Cow Tree,312.24,3,2021-01-12,25.98,2,,,,,,,,
#8PY0RCUYG,0626158566046454,91,Gyalideopsis Lichen,297.51,29,2019-12-17,60.6,,,,,,50416,42,,
#28Q0YRYU9,0626976122821411,86,Lesser Creeping Rush,467.0,21,2020-12-30,9.02,68,,,,,,,,
#9GVYCJPG,0626750154666451,185,Sarah's Buckwheat,315.81,26,2021-03-29,73.55,,,,,,43034,49,,
#Q28QYVJQ,0626981143583446,1,Nuttall's Ticktrefoil,74.47,4,2021-03-20,28.7,,,,,,3129,574,,
#LYYQVJ0U,0626257509858882,9,Mackenzie River Dwarf-primrose,6.92,14,2021-02-17,57.51,,,,,,8288,117,,
#2RPQJYQ9,0626892339896080,88,Caribbean Snoutbean,215.45,10,2020-04-29,13.47,21,,,,,,,,
#8P988JLV0,0626244207751643,197,Asterothyrium Lichen,305.31,3,2021-11-04,51.51,,,,,,,,Emote138,sfx/emotes/emotes_goblin_feast_01_emote1_dl.ogg
#90UJPLCQQ,0626585282201460,38,Watermeal,397.85,13,2021-07-17,53.65,,Overflowing Gold Crate,Champion,182,99,,,,
#2JL08GY0,0626576620484223,21,Elko Cryptantha,455.46,27,2019-11-17,72.21,,Epic Lightning Chest,Epic,123,164,,,,
#9LYUG09,0626037535669036,130,Woolly Huckleberry,399.19,9,2021-02-27,82.2,,,,,,21497,77,,
#CQ8CPPG9,0626563759599674,179,Upright Prairie Coneflower,154.4,13,2019-10-07,88.81,,,,,,96223,155,,
#QP022PLJV,0626625075171767,31,Sudetic Lousewort,146.35,7,2019-06-23,70.37,,Silver Chest,Rare,219,182,,,,
#90UJPLCQQ,0626585282201460,175,Mago,154.81,20,2019-03-14,34.78,,,,,,,,Emote49,sfx/emotes/emotes_wizard_01_02_dl.ogg
#9RLJ2CG8,0626124930904240,191,American Tarwort,286.81,22,2019-08-29,61.06,,King's Chest,Champion,163,238,,,,
#8J8JG0G0,0626482044680662,34,Seminole Balsamo,242.83,10,2020-05-06,58.47,,Magical Chest,Common,223,121,,,,
#80U90RGV,0626864615000174,43,'awiwi,363.56,18,2021-01-03,8.44,,,,,,91872,594,,
#9P2JPCY9U,0626800813901680,81,Spotted Joe Pye Weed,349.84,12,2019-04-13,19.52,,,,,,,,Emote131,sfx/emotes/ElixirGolem_Emote_Morph_dl.ogg
#98R0LCGG,0626504675206002,175,Mago,154.81,20,2020-07-13,35.01,,,,,,,,Emote49,sfx/emotes/emotes_wizard_01_02_dl.ogg
#LUGVG9PC,0626928680707094,147,Java Aerva,81.16,4,2019-04-23,8.49,,,,,,,,Emote8,sfx/emotes/emotes_goblin_02_01_dl.ogg
#8V2RJLUL,0626812968176257,64,Tropical Signalgrass,88.12,30,2019-02-02,80.8,44,,,,,,,,
#P9LQRJVL8,0626779245366334,103,Umbrella-tree,277.48,26,2020-09-19,29.02,83,,,,,,,,
#9PRP2URC,0626127427405290,10,Richardson's Masonhalea Lichen,494.39,17,2019-02-23,75.86,,,,,,,,EmoteChronos10,sfx/emotes/emotes_goldenknight_gorgeous_dl.ogg
#2CUGV2Y98,0626474503468457,54,Bourbon Rose,270.19,4,2021-07-11,74.72,,,,,,15103,440,,
#G2YGPR8R,0626560401467201,1,Nuttall's Ticktrefoil,74.47,4,2020-07-26,10.3,,,,,,3129,574,,
#QYJQQV2V,0626270078962308,148,Yellow Velvetleaf,273.88,17,2020-11-06,95.51,19,,,,,,,,
#R2UYQ9898,0626556175495139,124,Fineflower Gilia,72.82,10,2021-08-17,6.19,83,,,,,,,,
#8P0URCRV,0626906212744231,29,Arizona Sunflower,187.83,21,2020-01-18,68.35,,Epic Chest,Epic,111,17,,,,
#2LRU8YJ2P,0626367616739535,80,Blue Wild Indigo,452.38,2,2021-01-30,27.83,30,,,,,,,,
#R8000P88,0626965633367949,118,Yerba Mansa,156.46,14,2019-11-01,82.56,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#GUJ2PLG89,0626832725369615,7,Wright's Indian Mallow,352.66,20,2021-05-24,43.84,,Magical Chest,Common,223,121,,,,
#8YRYV80,0626017014116931,61,Mediterranean Medick,127.61,20,2019-05-11,64.15,,,,,,66160,535,,
#2QY9CYJVY,0626741490803627,174,Cup Lichen,197.34,6,2020-05-24,17.91,,Legendary Chest,Legendary,149,226,,,,
#YP2YJJJ2,0626322774963559,93,San Angelo Yucca,164.51,17,2020-04-23,21.38,64,,,,,,,,
#80U2Q9C9Q,0626842735262304,161,Virginia Creeper,427.42,30,2020-03-01,83.96,,Clan Chest,Champion,173,156,,,,
#PRU8Y0UQY,0626564990371063,158,Denseflower Willowherb,90.66,14,2019-08-08,57.57,,,,,,35707,152,,
#PYVLQYR8V,0626099884854791,105,Sargent's Hawthorn,340.3,9,2019-08-07,17.58,17,,,,,,,,
#9YUYVGVCQ,0626330066887824,85,Varilla,321.41,13,2020-11-13,59.74,3,,,,,,,,
#C00Y8QJ8,0626364565672106,47,Goat Willow,285.39,25,2020-07-26,64.49,,,,,,46593,63,,
#2CQV02CYR,0626925389854045,59,Fineleaf Fournerved Daisy,117.42,19,2019-11-05,72.67,,Common Lightning Chest,Common,183,249,,,,
#2L9RJL2Q,0626131359514145,195,Flyr's Brickellbush,249.56,19,2021-01-17,30.1,6,,,,,,,,
#PLL8Q9LVR,0626497879213181,111,Ironweed,211.7,10,2020-11-25,23.15,,,,,,,,Emote26,sfx/emotes/giant_emote_03_dl.ogg
#RPUU9RY8,0626996455336688,56,Creeping Nailwort,107.54,14,2020-05-25,15.24,,Epic Lightning Chest,Epic,123,164,,,,
#92J8VQRJ9,0626996626257466,12,American Stoneseed,121.21,5,2020-08-28,10.11,,King's Chest,Champion,163,238,,,,
#PV209YR,0626828510196254,105,Sargent's Hawthorn,340.3,9,2019-10-08,64.93,17,,,,,,,,
#CQ82JUC,0626009896314007,192,Tansyleaf Evening Primrose,176.24,14,2019-12-18,1.06,,Lightning Chest,Common,190,40,,,,
#2VQ90LLL,0626703150160177,113,Rinodina Lichen,419.46,7,2021-02-13,17.45,70,,,,,,,,
#YJ2LJU2CR,0626527822548224,189,Bigelow's Rubberweed,431.21,24,2020-03-31,60.88,,Magical Chest,Common,223,121,,,,
#98YVRUYLR,0626652783526249,149,Husk Tomato,462.24,18,2018-12-19,41.71,,Common Lightning Chest,Common,183,249,,,,
#9Y2LCU0UV,0626299584028874,31,Sudetic Lousewort,146.35,7,2020-09-17,65.55,,Silver Chest,Rare,219,182,,,,
#CG2VJYP,0626761946148096,68,Quakinggrass,344.85,27,2021-03-21,16.93,5,,,,,,,,
#P8YLG882L,0626701863501570,129,Jelly Lichen,424.0,28,2021-10-21,11.88,,,,,,,,EmoteChronos17,
#8PV2R08L,0626765107575930,176,Hybrid Oak,424.03,4,2019-03-14,57.98,6,,,,,,,,
#9C2YV2RQ,0626508727346690,100,Nimblewill,417.17,28,2021-05-14,37.68,,,,,,85813,458,,
#2RL2R0J0C,0626393602559745,172,Oregon Whitetop Aster,215.23,1,2020-08-14,78.34,,,,,,,,Emote186,sfx/emotes/emotes_megaKnight_01_02_dl.ogg
#9P2LCUPU,0626344611370061,69,Sierra Valley Mousetail,284.93,18,2020-05-02,16.03,,,,,,21367,550,,
#99GJ9LC0P,0626957245894196,118,Yerba Mansa,156.46,14,2020-10-13,53.53,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#GQJYCRQ8,0626158433134699,163,Bejuco De Lira,35.19,6,2020-04-11,64.27,,,,,,,,Emote191,sfx/emotes/emotes_logmas2020_03_dl.ogg
#90JYC28PR,0626751912274083,110,Cottonflower,489.56,3,2020-10-30,34.18,,Draft Chest,Legendary,110,16,,,,
#QVC8PGUG,0626322977538612,77,Wilkins' Bellflower,428.29,2,2020-10-05,58.98,,Giant Chest,Champion,69,248,,,,
#2VURRCG90,0626583662757136,165,Tephromela Lichen,216.53,30,2020-02-21,71.77,,,,,,49375,480,,
#PRCV0JUU,0626212713357213,13,Vestergrenopsis Lichen,156.98,5,2019-03-14,61.6,,,,,,,,Emote83,sfx/emotes/emotes_hog_02_03_dl.ogg
#PCPGJ8J0,0626995529943255,126,Arctic Cottongrass,174.46,29,2021-04-07,35.37,,Silver Chest,Rare,219,182,,,,
